EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
E1125,33,Senior,Yes,Travel_Rarely,725,16,1,Life Sciences,1,5046,4,Male,27,3,2,Clinical Project Manager,2,Married,15502,High,19370,6,Y,Yes,12,1,4,8,1,13,9,2,29,11,5,13
E1126,27,Middle-aged,No,Travel_Rarely,1193,13,4,Other,1,8198,2,Female,67,1,2,Clinical Trial Assistant,4,Single,15493,High,4680,2,Y,No,22,3,4,8,0,6,2,1,6,5,4,6
E1127,21,Middle-aged,No,Travel_Rarely,705,21,1,Other,1,8079,1,Female,61,1,3,Senior CRA,2,Divorced,6907,Low,12412,3,Y,Yes,21,3,1,8,1,9,9,4,3,10,8,9
E1128,51,Middle-aged,Yes,Travel_Rarely,652,15,2,Life Sciences,1,4192,3,Male,69,3,5,Clinical Research Associate I,2,Divorced,2333,Medium,3249,1,Y,Yes,15,2,1,8,3,13,2,4,29,0,8,4
E1129,40,Young,Yes,Travel_Rarely,1464,20,2,Technical Degree,1,6164,3,Female,50,4,3,Clinical Trial Manager,4,Divorced,2115,Low,15102,8,Y,Yes,12,2,3,8,2,35,1,2,24,7,5,5
E1130,27,Senior,No,Travel_Frequently,809,25,4,Other,1,5939,4,Male,49,3,5,Senior CRA,2,Divorced,8109,Low,9369,6,Y,No,22,4,4,8,0,35,5,1,17,5,8,11
E1131,30,Young,No,Travel_Rarely,922,26,3,Medical,1,5818,1,Female,92,2,3,Clinical Research Associate I,2,Single,11419,Low,14902,1,Y,Yes,10,2,3,8,2,6,2,3,7,14,2,8
E1132,31,Young,Yes,Travel_Rarely,338,2,4,Other,1,2630,4,Male,95,2,1,Clinical Research Associate II,1,Single,3605,Medium,15396,1,Y,No,24,1,3,8,2,37,4,4,29,1,8,6
E1133,58,Senior,Yes,Travel_Rarely,865,16,2,Technical Degree,1,2237,1,Male,44,2,5,Clinical Project Manager,4,Divorced,8411,High,4143,3,Y,Yes,23,3,4,8,3,26,7,2,20,9,5,8
E1134,48,Young,Yes,Non-Travel,1299,7,1,Other,1,4536,4,Female,85,4,1,Clinical Trial Assistant,1,Divorced,4982,High,10505,5,Y,Yes,20,1,4,8,1,12,5,4,11,10,1,0
E1135,46,Senior,No,Non-Travel,230,4,2,Life Sciences,1,9806,3,Female,77,4,2,Clinical Research Associate II,3,Married,5420,Low,11826,4,Y,No,15,4,4,8,0,37,6,4,26,2,6,5
E1136,39,Middle-aged,Yes,Travel_Frequently,1245,2,1,Life Sciences,1,9717,1,Female,33,3,2,Clinical Trial Assistant,3,Married,17680,Low,13508,9,Y,No,10,3,1,8,0,10,5,4,3,3,9,0
E1137,24,Young,Yes,Travel_Rarely,1118,25,3,Other,1,2066,2,Female,21,2,5,Senior CRA,1,Married,10744,Low,7573,3,Y,No,16,2,4,8,3,28,7,3,4,9,3,1
E1138,49,Senior,Yes,Travel_Rarely,492,8,1,Medical,1,1056,1,Male,79,3,5,Clinical Research Associate I,2,Single,7370,High,11773,9,Y,Yes,22,1,4,8,3,4,2,4,26,8,8,10
E1139,48,Senior,Yes,Non-Travel,575,16,1,Medical,1,1197,2,Female,28,4,4,Clinical Trial Manager,1,Divorced,11264,Low,7618,0,Y,Yes,24,1,2,8,2,27,1,4,25,10,5,3
E1140,25,Middle-aged,Yes,Travel_Frequently,827,27,4,Medical,1,8465,2,Female,73,2,1,Senior CRA,3,Married,17574,Medium,4724,7,Y,No,18,4,4,8,1,35,5,3,16,2,4,5
E1141,44,Middle-aged,Yes,Travel_Frequently,204,20,4,Life Sciences,1,3703,3,Female,91,3,5,Clinical Research Associate I,2,Single,6269,Medium,10218,6,Y,No,11,3,4,8,2,26,9,1,12,9,5,6
E1142,41,Senior,No,Travel_Frequently,387,21,2,Medical,1,9100,3,Female,26,4,2,Clinical Trial Manager,3,Single,8167,Medium,6558,2,Y,Yes,17,2,4,8,3,7,0,4,3,1,9,4
E1143,19,Senior,Yes,Travel_Frequently,336,29,4,Technical Degree,1,1389,2,Male,79,1,2,Clinical Trial Manager,3,Married,3342,Low,18530,8,Y,Yes,12,1,3,8,1,17,4,3,29,8,6,1
E1144,27,Middle-aged,Yes,Travel_Rarely,465,11,3,Other,1,2139,4,Male,88,1,3,Clinical Project Manager,2,Married,19872,Medium,16518,6,Y,Yes,15,3,1,8,3,28,6,4,27,4,6,3
E1145,43,Middle-aged,No,Travel_Frequently,1310,10,2,Life Sciences,1,5259,4,Male,47,4,5,Clinical Project Manager,4,Divorced,2464,Low,3052,9,Y,Yes,23,4,1,8,1,31,3,4,6,3,9,8
E1146,59,Middle-aged,No,Travel_Frequently,518,18,2,Life Sciences,1,8166,1,Female,96,4,3,Clinical Project Manager,1,Single,19541,Medium,17757,9,Y,Yes,12,3,1,8,1,14,8,2,5,5,3,0
E1147,51,Middle-aged,Yes,Travel_Rarely,661,13,3,Life Sciences,1,3800,3,Female,61,4,5,Clinical Research Associate I,1,Married,12146,Low,3925,7,Y,No,12,3,1,8,3,3,4,3,21,0,1,7
E1148,24,Young,Yes,Travel_Rarely,975,25,4,Medical,1,2918,1,Male,78,3,2,Clinical Trial Assistant,3,Married,7919,Low,9238,4,Y,No,23,1,1,8,2,27,8,1,15,3,6,7
E1149,37,Young,No,Travel_Rarely,304,20,2,Life Sciences,1,5306,2,Female,95,4,4,Senior CRA,3,Married,12454,High,11363,4,Y,No,23,4,2,8,2,14,0,3,5,12,2,4
E1150,34,Senior,Yes,Travel_Frequently,939,7,2,Life Sciences,1,5319,2,Male,91,1,5,Clinical Trial Assistant,4,Single,16832,Medium,4332,9,Y,No,19,2,3,8,2,10,6,4,6,0,1,14
E1151,51,Young,No,Non-Travel,1117,28,1,Technical Degree,1,4502,3,Male,75,3,1,Clinical Project Manager,2,Married,8623,High,19488,6,Y,Yes,13,3,2,8,1,7,7,2,23,13,3,5
E1152,43,Young,Yes,Travel_Frequently,611,9,4,Other,1,5773,4,Female,64,3,2,Clinical Trial Assistant,2,Divorced,14047,Medium,4363,1,Y,No,22,4,3,8,1,26,4,1,11,0,3,12
E1153,41,Senior,Yes,Travel_Frequently,1013,7,3,Other,1,2781,4,Female,68,4,5,Clinical Trial Assistant,4,Single,19038,Low,16651,7,Y,No,13,2,4,8,0,39,0,1,18,13,1,8
E1154,58,Senior,Yes,Travel_Frequently,575,12,2,Medical,1,7477,2,Male,40,3,3,Clinical Trial Assistant,2,Divorced,19680,Medium,9946,2,Y,No,14,2,2,8,2,21,2,2,8,14,1,7
E1155,46,Young,Yes,Non-Travel,995,21,3,Medical,1,1336,4,Female,93,2,3,Clinical Trial Assistant,3,Married,2088,Low,12782,5,Y,Yes,19,4,4,8,0,34,2,2,0,8,4,13
E1156,53,Senior,Yes,Non-Travel,223,26,4,Life Sciences,1,1115,4,Female,25,2,1,Senior CRA,1,Divorced,5872,High,13470,5,Y,Yes,11,2,3,8,0,34,4,1,5,10,7,1
E1157,52,Young,Yes,Travel_Rarely,262,14,1,Technical Degree,1,7532,2,Male,48,1,5,Clinical Research Associate I,2,Married,11080,Medium,3919,8,Y,Yes,22,1,4,8,3,34,9,2,26,13,0,12
E1158,49,Middle-aged,No,Non-Travel,1132,17,4,Life Sciences,1,8290,4,Female,48,4,5,Clinical Trial Manager,2,Single,18131,Medium,19014,3,Y,No,24,1,3,8,1,3,7,3,21,0,3,5
E1159,49,Young,No,Travel_Rarely,671,13,4,Medical,1,6895,3,Male,22,2,5,Clinical Trial Manager,1,Married,3429,Medium,2845,5,Y,Yes,15,3,2,8,2,8,9,4,16,11,8,3
E1160,50,Middle-aged,Yes,Travel_Rarely,621,13,4,Technical Degree,1,8495,1,Female,88,4,4,Clinical Project Manager,4,Single,10996,High,19156,1,Y,Yes,17,4,1,8,2,1,9,2,2,1,8,6
E1161,45,Young,Yes,Travel_Rarely,783,7,4,Medical,1,2005,2,Female,29,2,1,Senior CRA,3,Single,12540,Medium,17277,2,Y,No,11,2,1,8,1,3,5,2,9,2,3,6
E1162,34,Young,Yes,Travel_Rarely,546,1,2,Medical,1,4006,4,Female,32,4,4,Clinical Research Associate I,2,Divorced,16061,Medium,15937,9,Y,No,10,1,1,8,2,37,9,3,5,11,6,2
E1163,24,Middle-aged,Yes,Non-Travel,1317,6,1,Life Sciences,1,3085,4,Female,58,2,2,Clinical Research Associate II,1,Single,13900,High,13702,0,Y,No,22,3,2,8,0,26,7,1,10,9,8,7
E1164,57,Middle-aged,Yes,Travel_Frequently,866,6,1,Medical,1,6777,3,Female,54,4,4,Senior CRA,1,Single,6077,High,16068,9,Y,No,13,3,4,8,2,32,8,3,2,3,1,10
E1165,22,Young,Yes,Non-Travel,755,14,1,Other,1,5199,3,Female,72,2,3,Clinical Project Manager,1,Married,17713,High,6869,9,Y,Yes,14,4,3,8,0,17,8,3,24,4,1,13
E1166,27,Young,Yes,Non-Travel,876,21,2,Life Sciences,1,4434,2,Female,52,3,4,Clinical Research Associate II,4,Married,11472,High,19658,2,Y,No,11,1,2,8,2,23,6,1,18,7,4,13
E1167,54,Middle-aged,No,Non-Travel,1212,8,1,Life Sciences,1,9421,1,Male,85,1,5,Clinical Trial Assistant,1,Divorced,5444,Medium,5970,2,Y,No,21,4,1,8,0,6,8,3,25,2,0,8
E1168,24,Senior,Yes,Travel_Frequently,810,26,4,Medical,1,4618,3,Female,53,4,4,Clinical Trial Manager,3,Divorced,2810,Low,16786,0,Y,Yes,18,2,4,8,2,0,3,3,28,5,5,2
E1169,34,Young,No,Non-Travel,377,26,1,Technical Degree,1,9347,1,Male,79,4,5,Clinical Project Manager,1,Single,2705,Medium,17671,0,Y,Yes,12,4,4,8,1,6,1,2,8,4,4,11
E1170,54,Young,Yes,Non-Travel,455,7,3,Medical,1,8226,3,Male,63,1,1,Senior CRA,1,Married,3546,Low,16624,7,Y,No,19,4,2,8,1,9,9,3,21,6,3,8
E1171,40,Young,Yes,Travel_Rarely,402,24,4,Medical,1,9530,3,Male,65,2,2,Clinical Trial Manager,4,Married,10917,Low,6440,3,Y,Yes,12,1,1,8,0,7,0,2,15,1,0,4
E1172,50,Young,Yes,Non-Travel,1152,2,3,Medical,1,8258,4,Female,79,4,1,Senior CRA,1,Married,3765,Low,10619,9,Y,No,22,1,3,8,1,34,4,4,15,13,2,5
E1173,38,Senior,Yes,Non-Travel,889,28,4,Other,1,5686,1,Female,88,4,1,Clinical Project Manager,2,Divorced,13853,High,6198,5,Y,No,17,3,1,8,2,37,9,2,15,1,1,1
E1174,46,Senior,No,Travel_Rarely,198,17,3,Technical Degree,1,5110,2,Female,33,4,3,Clinical Research Associate I,1,Single,2901,High,15617,1,Y,No,24,4,1,8,1,20,4,1,8,11,6,5
E1175,40,Senior,Yes,Travel_Frequently,1411,9,4,Medical,1,9381,2,Male,86,1,4,Clinical Research Associate I,1,Divorced,8433,Medium,13708,6,Y,No,21,4,3,8,3,39,5,4,29,4,9,14
E1176,37,Senior,Yes,Travel_Frequently,1028,7,4,Technical Degree,1,7404,2,Male,34,4,5,Clinical Research Associate II,3,Single,6471,Medium,18269,7,Y,No,10,1,4,8,3,39,3,3,25,7,2,14
E1177,29,Senior,No,Non-Travel,1493,11,3,Other,1,5149,1,Female,26,1,5,Senior CRA,4,Single,2083,Medium,12047,7,Y,Yes,17,2,3,8,0,23,4,3,17,3,0,11
E1178,24,Young,No,Travel_Frequently,1479,26,1,Technical Degree,1,3159,3,Female,33,1,4,Clinical Trial Assistant,1,Married,10932,Low,8960,9,Y,Yes,16,2,2,8,3,36,3,4,9,2,4,2
E1179,41,Senior,Yes,Non-Travel,306,29,4,Technical Degree,1,5118,4,Female,31,3,1,Clinical Research Associate I,2,Married,5411,Medium,8758,6,Y,No,14,2,1,8,0,37,8,2,13,3,0,1
E1180,51,Middle-aged,No,Travel_Frequently,1101,3,4,Medical,1,8463,3,Female,81,3,1,Clinical Research Associate II,3,Single,12246,Medium,1348,3,Y,No,23,3,2,8,0,6,5,1,27,11,7,12
E1181,32,Middle-aged,No,Travel_Frequently,570,28,4,Technical Degree,1,3372,4,Female,75,2,1,Senior CRA,2,Married,8455,Low,15861,6,Y,Yes,12,1,1,8,2,31,0,1,10,12,8,7
E1182,54,Young,Yes,Travel_Rarely,1474,22,1,Medical,1,3542,2,Female,90,2,4,Clinical Trial Assistant,4,Divorced,18892,High,14689,7,Y,Yes,21,2,4,8,3,19,5,2,27,9,7,12
E1183,23,Young,Yes,Non-Travel,216,9,4,Life Sciences,1,7029,3,Female,29,3,2,Senior CRA,3,Divorced,6481,High,5406,3,Y,Yes,16,1,1,8,2,30,3,3,27,11,8,10
E1184,19,Middle-aged,No,Travel_Rarely,384,18,4,Life Sciences,1,5291,1,Male,26,3,1,Clinical Trial Manager,3,Married,3156,Low,17780,2,Y,Yes,16,1,3,8,1,33,7,3,8,1,6,4
E1185,49,Middle-aged,Yes,Travel_Frequently,1408,27,2,Life Sciences,1,4349,1,Female,31,4,2,Senior CRA,2,Single,6215,High,10069,1,Y,Yes,13,4,4,8,2,19,2,3,15,6,5,10
E1186,42,Young,No,Non-Travel,475,5,1,Medical,1,3547,3,Female,27,4,5,Senior CRA,4,Married,11391,High,5624,1,Y,No,15,3,3,8,2,39,7,1,14,2,9,7
E1187,50,Young,Yes,Travel_Frequently,242,17,4,Life Sciences,1,8046,1,Male,83,2,4,Clinical Research Associate II,3,Single,10676,Medium,3819,5,Y,No,17,2,4,8,3,32,9,1,29,12,0,11
E1188,20,Young,No,Non-Travel,627,27,1,Medical,1,4487,3,Male,31,4,4,Senior CRA,1,Married,9044,Medium,3630,5,Y,Yes,23,3,2,8,2,11,2,2,7,5,5,14
E1189,57,Young,Yes,Non-Travel,312,22,1,Life Sciences,1,4966,2,Male,46,4,3,Clinical Research Associate II,1,Married,9268,High,19568,7,Y,Yes,21,2,1,8,3,38,9,4,20,9,8,2
E1190,46,Senior,No,Travel_Frequently,1494,3,2,Life Sciences,1,8907,3,Male,36,3,1,Clinical Research Associate I,4,Divorced,11293,Low,16113,3,Y,No,20,1,1,8,0,20,6,1,6,2,8,11
E1191,32,Young,Yes,Travel_Rarely,1354,2,2,Technical Degree,1,5967,1,Female,66,3,1,Clinical Research Associate I,3,Single,18978,Medium,5255,1,Y,No,21,2,2,8,3,39,8,1,20,4,5,4
E1192,45,Young,No,Travel_Rarely,305,17,1,Other,1,3575,4,Male,75,2,5,Clinical Research Associate II,3,Divorced,6317,Medium,2258,6,Y,No,17,1,3,8,1,28,2,1,19,2,3,8
E1193,31,Senior,Yes,Non-Travel,1123,20,1,Medical,1,3932,3,Male,48,2,5,Clinical Research Associate I,1,Married,7968,Medium,8013,8,Y,Yes,24,2,4,8,3,29,7,3,5,8,2,2
E1194,18,Senior,Yes,Travel_Rarely,1420,5,2,Life Sciences,1,9717,4,Male,85,1,1,Clinical Trial Assistant,1,Married,3391,High,6291,4,Y,No,21,1,3,8,0,29,8,3,19,5,6,1
E1195,26,Middle-aged,Yes,Travel_Rarely,771,3,2,Technical Degree,1,6065,4,Female,46,3,1,Clinical Trial Assistant,2,Single,13978,High,4648,7,Y,No,13,1,1,8,2,8,8,4,28,14,0,13
E1196,44,Young,Yes,Travel_Frequently,479,29,3,Other,1,1829,3,Female,28,2,5,Clinical Trial Manager,2,Single,15442,Medium,1940,1,Y,Yes,16,1,3,8,1,3,1,4,0,11,0,9
E1197,42,Middle-aged,Yes,Non-Travel,1365,22,1,Life Sciences,1,6262,3,Female,90,4,3,Clinical Trial Manager,3,Single,10752,Medium,15283,5,Y,Yes,11,1,4,8,3,8,3,2,10,10,2,6
E1198,35,Middle-aged,No,Travel_Frequently,242,4,2,Medical,1,6687,4,Female,27,2,4,Clinical Research Associate I,3,Married,19405,Medium,14812,2,Y,No,11,3,2,8,0,1,7,3,27,0,6,1
E1199,58,Young,Yes,Travel_Frequently,1079,10,4,Other,1,9668,2,Female,35,1,2,Clinical Trial Assistant,3,Divorced,11256,Low,4964,5,Y,Yes,24,3,4,8,0,22,1,3,29,10,6,12
E1200,40,Young,Yes,Non-Travel,720,28,1,Technical Degree,1,2642,1,Female,45,1,1,Senior CRA,1,Married,14907,Medium,16898,5,Y,Yes,10,2,2,8,1,39,1,4,25,6,0,12
E1201,34,Young,Yes,Non-Travel,1411,20,3,Other,1,8985,4,Male,33,4,3,Clinical Research Associate I,2,Single,7199,Medium,4574,4,Y,No,22,2,4,8,0,21,9,2,21,8,8,11
E1202,20,Middle-aged,Yes,Travel_Rarely,711,29,4,Medical,1,1429,4,Female,92,1,5,Clinical Trial Manager,2,Married,14535,High,16436,6,Y,No,22,3,4,8,0,36,3,4,1,7,3,13
E1203,51,Young,Yes,Travel_Rarely,1327,3,3,Medical,1,4433,2,Male,96,2,3,Clinical Research Associate I,4,Divorced,16359,High,11353,2,Y,No,13,1,4,8,1,4,6,1,11,2,9,3
E1204,43,Middle-aged,No,Travel_Frequently,1116,1,2,Technical Degree,1,2353,3,Male,66,4,1,Clinical Project Manager,2,Divorced,8562,Low,12241,5,Y,No,24,2,2,8,3,14,5,1,0,7,5,14
E1205,43,Middle-aged,Yes,Non-Travel,135,13,3,Life Sciences,1,5685,2,Male,53,4,3,Clinical Research Associate I,4,Divorced,7905,Low,16712,8,Y,No,16,3,2,8,2,12,6,4,28,6,9,14
E1206,31,Middle-aged,No,Travel_Frequently,165,20,1,Technical Degree,1,1602,4,Female,73,2,4,Clinical Research Associate I,2,Married,10886,Medium,5984,3,Y,No,18,3,3,8,2,33,6,1,22,7,0,11
E1207,27,Senior,Yes,Travel_Frequently,597,28,1,Other,1,1698,1,Male,83,3,2,Clinical Research Associate I,3,Single,19751,High,5350,2,Y,No,12,2,1,8,2,15,9,3,26,7,2,0
E1208,55,Young,Yes,Travel_Frequently,1438,7,4,Other,1,1093,4,Female,67,3,1,Clinical Research Associate II,1,Married,19720,Low,10464,0,Y,Yes,18,4,3,8,2,25,0,2,19,4,2,4
E1209,42,Senior,Yes,Travel_Frequently,111,14,2,Technical Degree,1,7543,4,Male,50,3,3,Senior CRA,2,Single,17659,Medium,4968,7,Y,Yes,11,4,1,8,2,37,2,3,21,3,2,0
E1210,20,Senior,No,Travel_Frequently,1303,10,1,Technical Degree,1,1841,2,Female,83,1,5,Clinical Trial Manager,2,Married,8946,Low,13748,4,Y,Yes,16,4,3,8,2,1,8,4,16,3,6,6
E1211,31,Young,Yes,Non-Travel,1351,23,1,Life Sciences,1,1017,2,Female,97,4,2,Clinical Project Manager,3,Single,15879,Medium,9219,4,Y,Yes,23,2,1,8,3,39,6,1,26,5,3,13
E1212,55,Senior,Yes,Travel_Frequently,1328,27,4,Life Sciences,1,7305,2,Female,82,3,5,Clinical Project Manager,2,Single,12159,Low,8993,8,Y,Yes,12,4,3,8,2,19,4,3,15,0,2,7
E1213,23,Young,Yes,Travel_Rarely,140,5,3,Technical Degree,1,8632,4,Female,76,1,2,Senior CRA,2,Divorced,18532,High,8533,6,Y,No,16,3,1,8,2,32,3,3,19,10,6,4
E1214,18,Young,Yes,Travel_Rarely,679,29,2,Technical Degree,1,8281,2,Male,86,4,3,Clinical Trial Manager,2,Divorced,15966,Medium,10665,8,Y,Yes,13,1,2,8,2,21,9,4,4,2,7,13
E1215,35,Young,Yes,Non-Travel,579,2,1,Medical,1,6332,4,Female,95,1,2,Clinical Trial Manager,2,Single,19018,High,19313,4,Y,Yes,22,4,4,8,1,3,4,2,7,9,1,0
E1216,53,Young,Yes,Travel_Frequently,123,19,2,Technical Degree,1,1909,3,Female,82,2,3,Senior CRA,4,Single,13872,High,9355,1,Y,Yes,15,2,4,8,2,15,5,2,15,8,4,4
E1217,55,Young,No,Travel_Frequently,985,8,3,Life Sciences,1,8974,4,Male,54,1,3,Clinical Trial Assistant,2,Single,11370,High,10997,3,Y,No,13,4,2,8,2,17,0,2,17,4,6,14
E1218,30,Middle-aged,No,Travel_Frequently,1065,15,2,Other,1,8674,2,Female,75,3,4,Clinical Trial Assistant,4,Married,8456,Medium,14574,9,Y,No,13,2,1,8,2,10,4,3,3,10,6,0
E1219,29,Middle-aged,Yes,Travel_Rarely,742,11,4,Other,1,7134,1,Male,21,1,1,Clinical Trial Manager,1,Married,9501,Low,3895,0,Y,Yes,16,3,4,8,0,7,2,2,19,8,3,6
E1220,44,Senior,Yes,Travel_Frequently,854,9,2,Medical,1,3023,4,Male,25,1,1,Clinical Research Associate I,4,Married,4695,Low,16481,1,Y,No,11,1,1,8,0,35,3,1,3,4,4,6
E1221,39,Middle-aged,No,Travel_Rarely,1004,18,1,Other,1,9826,1,Female,93,4,4,Senior CRA,2,Married,15519,High,6634,6,Y,Yes,14,1,1,8,2,8,2,4,20,5,4,3
E1222,20,Senior,Yes,Travel_Frequently,1154,13,1,Medical,1,4566,3,Male,25,4,3,Senior CRA,2,Single,18521,Low,17256,3,Y,Yes,20,1,3,8,0,17,8,2,27,9,1,13
E1223,49,Young,Yes,Travel_Frequently,1138,11,2,Technical Degree,1,7145,4,Female,82,3,2,Clinical Trial Manager,2,Single,9094,Medium,8254,0,Y,Yes,23,2,4,8,1,39,4,3,21,10,1,14
E1224,50,Middle-aged,No,Non-Travel,628,6,3,Life Sciences,1,9916,1,Female,44,3,2,Clinical Trial Manager,3,Single,12829,Medium,7356,8,Y,Yes,18,2,4,8,1,22,0,3,7,7,3,4
E1225,28,Senior,No,Travel_Frequently,1301,12,4,Technical Degree,1,6021,1,Male,55,2,4,Clinical Research Associate I,3,Married,18262,Low,7469,5,Y,No,21,1,4,8,3,14,7,1,4,8,5,4
E1226,25,Middle-aged,Yes,Travel_Frequently,1049,15,2,Technical Degree,1,2088,1,Female,98,1,2,Clinical Trial Assistant,4,Divorced,6882,Medium,18268,6,Y,No,24,3,4,8,1,15,7,4,0,12,5,8
E1227,45,Young,No,Non-Travel,305,23,1,Medical,1,8320,3,Female,55,4,4,Clinical Research Associate I,4,Married,13436,Medium,14867,2,Y,Yes,19,1,2,8,3,4,2,4,25,8,4,5
E1228,27,Middle-aged,Yes,Travel_Frequently,680,1,4,Technical Degree,1,8980,3,Male,66,1,2,Clinical Project Manager,2,Married,19111,Low,3747,9,Y,No,16,4,4,8,1,10,1,4,2,9,0,5
E1229,26,Young,No,Travel_Rarely,1259,3,4,Medical,1,1260,4,Male,78,4,5,Clinical Research Associate I,3,Divorced,9167,High,6872,1,Y,Yes,16,4,1,8,2,11,2,4,10,10,0,8
E1230,35,Young,Yes,Non-Travel,1256,13,2,Medical,1,3675,4,Female,98,3,5,Senior CRA,1,Single,5946,Low,19135,8,Y,No,17,1,4,8,1,8,6,2,15,7,9,0
E1231,58,Senior,No,Non-Travel,1232,15,4,Technical Degree,1,4423,1,Male,62,1,5,Senior CRA,1,Married,2923,High,1083,5,Y,Yes,18,4,2,8,3,11,5,3,12,14,3,0
E1232,23,Young,Yes,Travel_Frequently,497,27,2,Other,1,4616,2,Female,80,2,1,Clinical Trial Assistant,1,Single,8202,High,1937,1,Y,Yes,20,2,4,8,3,10,8,2,16,8,6,9
E1233,54,Middle-aged,Yes,Travel_Rarely,148,6,1,Technical Degree,1,3110,1,Female,60,2,4,Clinical Trial Manager,1,Married,17060,Low,12039,6,Y,Yes,15,2,3,8,0,7,0,2,16,5,8,8
E1234,35,Senior,Yes,Non-Travel,647,27,4,Technical Degree,1,7825,2,Male,80,3,4,Clinical Trial Assistant,1,Single,15864,High,5640,7,Y,No,21,1,3,8,0,10,0,4,27,8,7,13
E1235,51,Young,Yes,Travel_Rarely,726,2,1,Technical Degree,1,2497,2,Male,46,2,4,Clinical Research Associate II,3,Divorced,19915,High,9846,9,Y,No,13,1,3,8,1,33,6,4,19,12,7,12
E1236,45,Middle-aged,Yes,Travel_Rarely,1000,18,2,Technical Degree,1,6377,3,Female,32,2,4,Senior CRA,3,Single,18837,Medium,9730,6,Y,Yes,15,2,2,8,1,35,2,1,2,3,6,11
E1237,29,Senior,Yes,Travel_Frequently,310,26,3,Other,1,3508,2,Female,63,1,4,Clinical Research Associate II,2,Married,3826,High,14857,3,Y,Yes,10,4,2,8,1,35,0,1,11,12,5,5
E1238,58,Senior,Yes,Non-Travel,518,9,1,Technical Degree,1,1130,4,Male,84,1,3,Clinical Trial Assistant,3,Married,6562,Low,10213,3,Y,Yes,22,4,1,8,3,30,3,4,24,3,3,1
E1239,44,Middle-aged,Yes,Travel_Frequently,1137,14,3,Technical Degree,1,5842,1,Female,58,2,5,Clinical Research Associate I,1,Married,12954,Low,7013,8,Y,No,13,4,1,8,0,26,9,1,18,14,9,13
E1240,19,Middle-aged,No,Non-Travel,402,22,3,Other,1,7517,2,Female,37,4,3,Clinical Research Associate I,2,Married,19663,High,12272,8,Y,No,22,1,3,8,1,30,0,1,20,9,5,8
E1241,51,Senior,Yes,Travel_Rarely,368,15,1,Other,1,3760,3,Female,28,3,4,Clinical Research Associate II,2,Divorced,19146,Low,8108,3,Y,Yes,21,4,3,8,2,7,9,1,29,13,2,14
E1242,46,Middle-aged,No,Travel_Frequently,582,7,1,Medical,1,1467,2,Female,88,1,2,Clinical Trial Assistant,1,Divorced,5194,Medium,7561,5,Y,No,20,1,2,8,1,31,4,2,16,5,4,7
E1243,44,Middle-aged,Yes,Non-Travel,507,23,4,Medical,1,5182,1,Male,55,2,3,Clinical Research Associate I,1,Divorced,19498,Low,10296,7,Y,No,18,2,2,8,0,27,2,2,7,4,5,0
E1244,53,Middle-aged,Yes,Travel_Rarely,1468,1,3,Other,1,6103,3,Male,28,1,2,Clinical Trial Assistant,3,Divorced,2732,Medium,1400,1,Y,Yes,22,1,2,8,1,39,8,4,6,8,3,2
E1245,21,Senior,No,Travel_Frequently,1232,6,4,Life Sciences,1,9949,2,Female,48,2,2,Clinical Trial Assistant,3,Divorced,5227,High,14326,5,Y,No,18,1,4,8,2,4,8,2,13,1,5,0
E1246,58,Senior,No,Travel_Rarely,845,12,4,Technical Degree,1,2267,4,Female,81,3,5,Clinical Research Associate II,4,Married,11297,High,9918,3,Y,Yes,18,1,2,8,2,30,1,2,18,8,9,13
E1247,31,Middle-aged,Yes,Travel_Rarely,827,4,1,Life Sciences,1,5431,2,Female,95,2,5,Clinical Research Associate II,1,Single,13904,High,7630,7,Y,No,21,2,1,8,1,6,1,4,21,11,7,5
E1248,41,Senior,Yes,Non-Travel,1330,1,1,Other,1,7612,4,Female,70,4,2,Senior CRA,3,Divorced,11155,Medium,2379,0,Y,Yes,22,3,1,8,1,7,9,4,28,10,2,14
E1249,52,Senior,Yes,Non-Travel,1249,9,1,Life Sciences,1,6849,4,Male,67,2,5,Clinical Trial Assistant,2,Single,8366,Medium,15714,4,Y,Yes,19,4,3,8,3,28,1,1,5,6,6,5
E1250,41,Middle-aged,Yes,Non-Travel,1156,24,3,Technical Degree,1,8815,2,Female,84,3,2,Senior CRA,4,Divorced,19715,Medium,8189,3,Y,Yes,16,1,2,8,2,30,0,2,27,14,3,10
E1251,19,Senior,No,Travel_Rarely,383,2,4,Technical Degree,1,2391,4,Male,61,4,1,Senior CRA,3,Divorced,3919,Low,13743,3,Y,No,11,4,4,8,1,3,8,1,2,11,5,0
E1252,45,Middle-aged,Yes,Travel_Frequently,626,15,2,Medical,1,1918,2,Male,58,3,4,Clinical Trial Assistant,2,Married,10834,High,3715,1,Y,No,22,1,1,8,1,16,5,1,7,12,2,8
